Gene	Num
LIN9	1
LDLRAD1	1
MRPS33	1
KERA	1
ANGPTL6	1
ELK3	1
ZNF343	1
MRPL57	1
CCT6B	1
OSMR	1
DEPDC7	1
ENPEP	1
RUNX1	1
MYO19	1
FAM131A	1
CD96	1
ZNF699	1
PSMF1	1
FAM63B	1
FCHO1	1
CNOT2	1
TGIF1	1
SYNDIG1	1
EIF2B1	1
ACO2	1
NXN	1
RNF150	1
SELL	1
HMGA1	1
ACTA2	1
GPATCH2	1
SP1	1
CXorf56	1
TEKT3	1
SLC38A10	1
CDC123	1
MMP24	1
PRMT9	1
LINGO2	1
TRAV14DV4	1
ITPR2	1
ADARB1	1
EPG5	1
PSMA5	1
C1orf105	1
WNT9B	1
KRT33B	1
CIART	1
RTN4R	1
BATF	1
ME2	1
CPEB2	1
CD7	1
C18orf65	1
MED15	1
C10orf99	1
NOXRED1	1
CACHD1	1
POMC	1
GPR61	1
POLB	1
ANKRD66	1
GPATCH8	1
CYP4F3	1
KCNB1	1
GPR50	1
METTL10	1
ZSCAN10	1
LPCAT4	1
BMS1	1
MAMDC4	1
STK10	1
IQCA1	1
FZD2	1
GML	1
LAG3	1
HECTD2	1
CELA2A	1
PXMP4	1
UBE2M	1
BCL2L11	1
RAP2C	1
VSIG10	1
UBE2D2	1
C9orf47	1
MIIP	1
LGI1	1
NUBPL	1
SGK2	1
ARHGEF7	1
ZNF584	1
TRIM11	1
MTSS1	1
MSH5	1
NTHL1	1
RNF148	1
UNC50	1
CENPI	1
ITGB3	1
SLC27A3	1
LRRC8A	1
BEND3	1
TRPV6	1
IGKV1D-17	1
KRT6B	1
OR4F15	1
CYP4F11	1
MCHR1	1
SLC4A1	1
SOX30	1
PFDN1	1
DENND1A	1
SETDB1	1
DEDD2	1
MFAP3	1
PATL2	1
CHRM5	1
NHLRC1	1
MPPE1	1
CDKL2	1
PAXBP1	1
MRPL16	1
STAM	1
PHLDB1	1
VPS72	1
ZNF564	1
IPO11	1
KIFC2	1
DECR1	1
PDLIM4	1
RSC1A1	1
TMEM255B	1
C17orf85	1
RNF19B	1
ZSCAN29	1
HACD4	1
GAS1	1
ASL	1
GNS	1
RPS26	1
ADH6	1
ZBTB14	1
BCL2A1	1
TRIM25	1
GRIN2D	1
SACM1L	1
GPR39	1
TMEM43	1
TAAR2	1
ICAM1	1
SLC50A1	1
FAM217A	1
TNNT2	1
FRMD5	1
PIK3C2A	1
WSB1	1
DNMT3B	1
TPSD1	1
LZTS2	1
ADGRF3	1
HDDC2	1
SNURF	1
SRBD1	1
IGHV3-38	1
LARGE	1
FTMT	1
FBXO27	1
KCNMB2	1
OR4F21	1
TARM1	1
SLC25A19	1
FOXK1	1
CCL22	1
PTPRF	1
ETS1	1
PTP4A1	1
TUBGCP5	1
LYPLA1	1
ATXN7L2	1
SLU7	1
MADCAM1	1
DPCD	1
PMS1	1
C3orf52	1
LSM7	1
ZFP36L2	1
POU6F2	1
NEK7	1
TNIP3	1
GTSF1L	1
STX19	1
RTP3	1
HSF4	1
NDOR1	1
TAF6	1
STAG3	1
GSE1	1
HERC3	1
CSNK2A2	1
PRSS38	1
C17orf58	1
RSPH14	1
RELT	1
ZNF250	1
ANAPC13	1
GABRP	1
KPNA4	1
PRR29	1
SYT6	1
TAS2R50	1
PPP1R12C	1
TCEA2	1
ISG20L2	1
MRPS36	1
CCDC65	1
CYP2S1	1
RBBP8	1
HYAL4	1
ARPC5	1
PRPF4B	1
CDCA8	1
MRPS24	1
IRAK3	1
HNRNPDL	1
PHOSPHO2	1
FOXH1	1
KRTAP13-1	1
RPS10-NUDT3	1
C5AR2	1
CSNK1A1L	1
GALNT7	1
ZNF180	1
FGFRL1	1
B3GNT5	1
AIG1	1
CARNS1	1
C1orf106	1
CEP76	1
ZNF780B	1
GALE	1
NSUN4	1
PRNP	1
MSTN	1
TRAV19	1
PSME3	1
CCDC88C	1
MAP3K15	1
PGF	1
FOXA3	1
WDR91	1
ILVBL	1
SETD6	1
IER5	1
SPPL2C	1
CCDC129	1
RBM12	1
GLYATL1	1
RAX	1
GPSM1	1
SERTAD3	1
RNLS	1
C2CD4C	1
AVL9	1
TUBB2A	1
SERPINF1	1
PERP	1
NDUFAF1	1
NIT2	1
ATP2A3	1
SLC7A7	1
TMEM5	1
SLC12A3	1
RNF215	1
TXNL4A	1
KLHL38	1
CTNNBIP1	1
DMC1	1
APPL2	1
TRDMT1	1
HSPH1	1
TMEM74	1
MLN	1
ZFYVE1	1
ZNF419	1
STOML2	1
NPIPB4	1
KIAA0513	1
PIP5KL1	1
FBXL18	1
DDX42	1
ZNF613	1
ZNF160	1
GMPR2	1
TLE6	1
LRRC45	1
TFAP2C	1
CHTF18	1
FMO5	1
SPNS3	1
PIP	1
NRP2	1
VPS37C	1
TMEM101	1
SASH1	1
ABR	1
CYTIP	1
OGFRL1	1
OR2T10	1
CENPN	1
FMOD	1
STIM2	1
C8orf89	1
C17orf70	1
TCEANC2	1
PNPO	1
JAM3	1
CCDC181	1
PARD6B	1
CARD14	1
RB1CC1	1
ZNF532	1
TLX3	1
CSRP2BP	1
KLK9	1
H2BFM	1
ADORA3	1
LPIN1	1
KCTD1	1
RFX8	1
OR6C65	1
FRMPD3	1
DCAKD	1
VAC14	1
GPR34	1
FEZ1	1
PDK3	1
LCK	1
C12orf29	1
APOBEC1	1
GOLGA5	1
P4HA1	1
ACOX2	1
KIAA1456	1
SPATA5L1	1
MAP3K11	1
SMPD4	1
OR2AG2	1
BARHL2	1
OR51E2	1
FGF1	1
RAB20	1
KIF2C	1
AASS	1
LSM11	1
TMA16	1
FAM187B	1
PLCD1	1
ACR	1
FBXO45	1
CDC37L1	1
TMEM175	1
ATRX	1
SYT2	1
PCGF5	1
TBX21	1
TSPAN33	1
C9orf142	1
CDHR5	1
STK32A	1
ARMCX5	1
TSEN54	1
CSGALNACT2	1
PFKFB3	1
NPY2R	1
PLEKHO2	1
GNAQ	1
FBXO47	1
RPL30	1
TMEM155	1
THPO	1
ABHD12	1
PPP3CC	1
AP1S1	1
GRPR	1
MRPL28	1
TLR6	1
NDUFA7	1
MOB1B	1
CYB5B	1
FAM13A	1
GPRIN2	1
SLC16A13	1
RGL1	1
RPN1	1
ABHD5	1
NOTUM	1
HSPB3	1
IGLV3-10	1
BMP6	1
FIG4	1
BIRC8	1
MKNK2	1
OR10AG1	1
IL12RB1	1
KIAA0586	1
SIGLEC10	1
ITSN2	1
PITPNM3	1
FTSJ2	1
COMMD1	1
SNTB1	1
NLK	1
BIN3	1
TTC23	1
GPR88	1
CLEC12A	1
KPNA2	1
MAP9	1
SLC47A2	1
SNX17	1
PROSC	1
MAPKAP1	1
GNAI1	1
PAPOLG	1
CSPG5	1
ARR3	1
CCDC38	1
CDC20B	1
ARID5B	1
INTU	1
ZNF222	1
MAPK11	1
PHACTR1	1
GDF3	1
TMC2	1
ZNF579	1
ACAD9	1
KIR2DL1	1
TEX101	1
CRADD	1
E2F5	1
UGT8	1
EIF4H	1
PNKP	1
MED21	1
SPOPL	1
FSD1L	1
PHF3	1
SND1	1
BRSK1	1
ABCA7	1
UNC5A	1
LRRC47	1
ABCD4	1
DRAXIN	1
ARL5C	1
OLFML2A	1
RP11-545J16.1	1
ASB8	1
HACD2	1
PGM2L1	1
OR5H6	1
OTOL1	1
TRAV34	1
OTULIN	1
DHRS9	1
RHBG	1
KCNK3	1
ZC3H10	1
WARS	1
ZADH2	1
PSMG2	1
SPATA33	1
TTC39C	1
KRT34	1
TECPR2	1
CEP126	1
PPP2R2D	1
ACSM2A	1
C1orf158	1
MMP23B	1
FAM9B	1
HIST1H2AD	1
TAF1B	1
SHROOM3	1
PAQR8	1
CHERP	1
RNF217	1
CDC42BPB	1
ZNF165	1
RAD50	1
LRRC40	1
C5	1
RPL23	1
CCR10	1
FUBP3	1
AIM1L	1
ZNF510	1
OR52K2	1
BPIFB4	1
NKD1	1
GPR15	1
MED10	1
SPTBN1	1
CSDE1	1
HK3	1
RPE65	1
BCLAF1	1
SRL	1
PKD2L2	1
CASP6	1
JPH1	1
XPNPEP2	1
POP4	1
ZNF622	1
CDKL4	1
GMDS	1
ADH1B	1
FPGS	1
ZFP91	1
SSBP1	1
SLC19A3	1
CSNK1D	1
PLXNA1	1
NR2F2	1
GSDMD	1
ZBTB38	1
VAMP8	1
HAS3	1
ZSCAN12	1
BMP2	1
RAPGEFL1	1
LRRC1	1
B3GNT7	1
PLCG2	1
SESN3	1
WNK3	1
PIK3CG	1
ODF3L1	1
C1orf185	1
KCMF1	1
GNPTG	1
RANBP6	1
PXMP2	1
KLHDC2	1
THAP5	1
MSX1	1
GIMAP2	1
ZFP57	1
FBXO40	1
GALNT16	1
DPF2	1
MFSD11	1
STAU1	1
CYB561D1	1
MEAF6	1
AGR3	1
KCNC4	1
GART	1
LDHD	1
TMEM194A	1
TMC8	1
CNTN2	1
EFNA1	1
NKRF	1
FAM20C	1
KIAA0100	1
CILP	1
AKR1B15	1
DHRS4	1
SSX2	1
NUDT12	1
CAB39L	1
KLHL14	1
SERPING1	1
ETV1	1
FDPS	1
PLA2G2F	1
NOS2	1
SLC37A2	1
PCIF1	1
DTWD1	1
DHRS7B	1
NIPAL3	1
PTER	1
LEPROTL1	1
CRLF2	1
SPRY1	1
LETM2	1
C18orf42	1
GNA13	1
OR2T2	1
ATL1	1
MTMR2	1
SERGEF	1
FAM149A	1
DMRTC2	1
GNRH1	1
NMNAT2	1
EIF4A3	1
CLCC1	1
MAPK1	1
RP11-468E2.1	1
GPA33	1
PKIA	1
PIR	1
EVX1	1
GHSR	1
CYBA	1
POU5F1	1
ENHO	1
SLC26A1	1
PARVG	1
ACAD10	1
GNB2L1	1
APOBEC3G	1
ZDHHC7	1
SLC2A4RG	1
C20orf85	1
PRDM13	1
RBM14	1
BID	1
LIPH	1
GPR68	1
BDH1	1
KIF5A	1
ATCAY	1
TIAL1	1
C10orf53	1
BAHCC1	1
RP11-49K24.9	1
SNIP1	1
MYOCD	1
CTC-534A2.2	1
CENPQ	1
SLC9A1	1
ZXDA	1
PPP1CA	1
HELZ	1
CLPSL1	1
LUM	1
SYNCRIP	1
TMEM52B	1
EIF3L	1
NUF2	1
PDZD4	1
SPATA3	1
SLC39A14	1
EMB	1
MNS1	1
PHF19	1
NNMT	1
CLCA4	1
EIF4E1B	1
ZNF23	1
TLR8	1
CRYBB3	1
STRN4	1
SLC25A2	1
NRARP	1
SF3A2	1
SMCHD1	1
ITGA3	1
SPN	1
ATAD3B	1
HTR3E	1
SIRT1	1
EIF5	1
C10orf128	1
ARHGEF3	1
ARNT2	1
HYAL2	1
FLI1	1
SLC26A5	1
SCARA3	1
CEP162	1
CYP8B1	1
RAB2A	1
UGGT2	1
GFPT2	1
LAYN	1
PPFIA4	1
RPL36AL	1
ARF4	1
C9orf85	1
SPTLC2	1
LCE3A	1
ASF1A	1
IGLV4-60	1
ASB6	1
SLC28A1	1
DOT1L	1
ZBTB39	1
ADRA2B	1
C1orf101	1
TMEM127	1
GPIHBP1	1
C19orf38	1
ORAI3	1
ARIH2	1
SAMD7	1
PPP1R1A	1
DUSP26	1
KRT6C	1
MAGEB18	1
WNK4	1
AFAP1L1	1
SS18L1	1
AMD1	1
PIAS4	1
C10orf2	1
ARHGAP39	1
SMARCC1	1
CACNA1A	1
ERCC6-PGBD3	1
SCP2D1	1
C8G	1
IZUMO1R	1
FIP1L1	1
OCM	1
PIGO	1
DPYD	1
SAP30BP	1
RCBTB2	1
MSH3	1
APPBP2	1
PPIL2	1
LRFN4	1
MANEAL	1
KRTAP4-11	1
ADRB1	1
TCF25	1
FAM111A	1
PYGO1	1
P2RX4	1
DUSP2	1
COX7A1	1
USP37	1
AQP10	1
CD6	1
DDO	1
ATP11A	1
EYA4	1
FLT3LG	1
DGKD	1
SYNGAP1	1
ALDH4A1	1
EIF2S3	1
CSF1R	1
PDE1C	1
VTCN1	1
NUMBL	1
SYNPO	1
SPATA2L	1
HTRA4	1
TMPRSS6	1
DBR1	1
ENTPD1	1
AC004754.3	1
TBX3	1
CD3EAP	1
BMI1	1
FAM19A2	1
TPRG1	1
STK4	1
BTBD6	1
DHX36	1
CYP2B6	1
FPR1	1
LRIG1	1
PPP1R12A	1
RNF145	1
IGHM	1
PUF60	1
MARS	1
MISP	1
DCDC2	1
ZNF236	1
CTDSP1	1
KDM3A	1
TRGV11	1
RFPL2	1
ATP6V1H	1
STX10	1
TEKT1	1
CT47B1	1
NUP214	1
M1AP	1
MYRFL	1
HDHD1	1
GAL3ST1	1
SRSF7	1
GC	1
ITPKC	1
CABS1	1
ST14	1
CELF1	1
PSPN	1
LRRC49	1
NAA11	1
PRR11	1
AOC1	1
PODXL2	1
MAT1A	1
ZNF624	1
TBC1D1	1
NT5C3B	1
ASPSCR1	1
WIPF1	1
NYNRIN	1
USP25	1
ZNF519	1
GSTCD	1
IL1RN	1
CDK19	1
SNX33	1
PCSK9	1
IGHV3-53	1
SEMA4D	1
ELOVL3	1
CCDC89	1
EFHC2	1
TARSL2	1
GRIP1	1
PGLYRP2	1
GLMN	1
CLEC2A	1
ENO1	1
ZNF709	1
LRRD1	1
SORL1	1
CEBPZ	1
RPS6KA4	1
CENPC	1
ARHGEF11	1
SNX11	1
CPNE9	1
RTP5	1
OR5K3	1
GNPTAB	1
POLG	1
NDUFA9	1
IGHG3	1
LRRN4	1
PTRF	1
CEACAM21	1
KRTAP12-3	1
PSMB10	1
RP4-559A3.7	1
FOXR2	1
VPS16	1
TPH2	1
LARS2	1
PIK3R5	1
FCHSD1	1
PLCB4	1
COX18	1
XKR8	1
PRDX2	1
AIMP2	1
OR2T34	1
TAF6L	1
TEX9	1
PLA2G4F	1
DIRAS2	1
SLFNL1	1
B3GNT8	1
QDPR	1
POC1B	1
OGFOD2	1
ATG4B	1
HNRNPL	1
FOXJ2	1
SEZ6L2	1
ANKRD7	1
ZC3H12D	1
MSANTD4	1
RAB3GAP1	1
GBP6	1
C5orf30	1
CCNL1	1
SMCO2	1
PURB	1
ARMC2	1
CYP27C1	1
MSH4	1
NAPSA	1
UGDH	1
PPID	1
RPL32	1
NONO	1
TRMT11	1
SEPT2	1
C10orf82	1
ZNF546	1
DNAJC21	1
LRRC71	1
ILDR2	1
ASCC1	1
OR6X1	1
USP47	1
MMRN2	1
NUDT14	1
ARHGAP26	1
EYA3	1
CALM3	1
KCNN1	1
DNAJC7	1
DUPD1	1
HCN3	1
TDRD12	1
GRAMD2	1
POLN	1
MAP2K5	1
SLC35B2	1
GEN1	1
SRP19	1
OTOP3	1
CD9	1
NELFB	1
ELANE	1
NAE1	1
RPL28	1
ALDH9A1	1
NOVA2	1
FKBP5	1
POU2AF1	1
IL36G	1
METAP2	1
SIRT7	1
SPATC1L	1
ZNF174	1
CCDC30	1
DPPA2	1
LAMTOR1	1
TAS2R3	1
HIST1H1D	1
CHMP4C	1
OR5P2	1
NRIP2	1
GPR156	1
LASP1	1
BCAP29	1
CHST10	1
USP18	1
EED	1
CR1L	1
BRD7	1
FAM26F	1
MED12	1
FAR2	1
DNAJC25	1
RCSD1	1
CYB561D2	1
ZFP2	1
TBX19	1
FMO3	1
C6orf141	1
LDB1	1
TULP1	1
MAP10	1
RAB3C	1
AVP	1
TACO1	1
ZNF112	1
NDEL1	1
PCDHA5	1
BRI3	1
SFPQ	1
KIAA2013	1
RHOJ	1
GPLD1	1
ADD1	1
SLC35D1	1
DHCR7	1
AMBN	1
CHIA	1
GZMA	1
HBG2	1
QSOX1	1
LMAN2L	1
RAD52	1
NRM	1
TMEM67	1
NME7	1
PIM2	1
PRKACA	1
HHIPL1	1
BBOX1	1
PGAP2	1
RRAD	1
SCARF1	1
ATP6V1D	1
SMG9	1
TMEM147	1
AK7	1
PCSK4	1
POLD3	1
INTS7	1
HSF5	1
CCP110	1
CDK14	1
DOK7	1
APOL4	1
TNNI3	1
PRPF40A	1
MICU3	1
SEL1L3	1
SLFN14	1
ACAA1	1
SMARCD1	1
KRT77	1
SLC8B1	1
FAM81B	1
SLC10A7	1
SNX7	1
CALCB	1
TMCC1	1
MTHFD2	1
PTPN7	1
OBFC1	1
SPAM1	1
MGP	1
ZNF708	1
A4GALT	1
AADACL3	1
ADCK4	1
KRTAP4-3	1
ZNF135	1
HSPB8	1
VDAC1	1
OR2V2	1
SH2D1B	1
ADAM8	1
KLRD1	1
ERCC1	1
ARSA	1
NEIL3	1
CLEC4A	1
RER1	1
TMEM129	1
TMEM63B	1
LY6G6E	1
PTGES2	1
ARSB	1
SFRP1	1
CCNT2	1
DGCR2	1
RTKN2	1
HSD3B7	1
UQCRC2	1
HSPA8	1
EXOC8	1
CATSPERG	1
MYOZ2	1
ZMYND15	1
TOR1AIP2	1
MSRA	1
CPA1	1
LCE1F	1
CDC42EP2	1
OR6C74	1
MYCN	1
ZNF582	1
KLHL23	1
TUBB	1
RAB36	1
EPC2	1
CCL7	1
CAPN3	1
LRRN2	1
DTNB	1
IL34	1
PRDM6	1
CSTF1	1
MUC3A	1
CHML	1
BPIFA1	1
CCND3	1
SH2B1	1
SERPINF2	1
MED19	1
FAM188B	1
CEP57L1	1
UBE2N	1
PRDX4	1
LYPD5	1
KIAA0226	1
SGOL2	1
TOX3	1
ROR1	1
METTL11B	1
SLC2A2	1
SLX4IP	1
ASAP1	1
PLCB2	1
MLLT4	1
SLC25A46	1
ARGLU1	1
DMRT2	1
TRIM48	1
AKAP17A	1
GOLPH3	1
STX1A	1
KRTAP4-9	1
STK11IP	1
CLSPN	1
C1orf68	1
LCMT1	1
VWA5B2	1
PPM1N	1
ACOT9	1
ADGRE5	1
PRPH2	1
CHST15	1
KIAA1161	1
ZNF317	1
KCNJ5	1
EHF	1
ASPDH	1
FSD1	1
UBE3D	1
PPP1R3D	1
ZNF711	1
E2F3	1
ATF6	1
EOMES	1
YARS	1
MTNR1A	1
IGHV3-66	1
GRIN2C	1
CLECL1	1
MYBPC1	1
TMEM181	1
RASSF10	1
YAE1D1	1
VWA1	1
LUZP2	1
S1PR5	1
RIMBP3	1
SERINC3	1
TERT	1
TP63	1
EEF1G	1
PRDM8	1
PTK7	1
KANSL3	1
GPR160	1
PARD3B	1
NQO2	1
CTRL	1
PA2G4	1
MAB21L1	1
RNMT	1
ARMC9	1
TRIM49D1	1
CCNE1	1
GLUD1	1
OR1J1	1
PLD3	1
DENND6A	1
PDE4DIP	1
CBWD1	1
ZNF391	1
EXOC6	1
HSPA6	1
PDE7A	1
PIP4K2A	1
PPIL4	1
PITX2	1
CBLB	1
SLC6A2	1
NPHS2	1
RP11-385D13.1	1
OR2F1	1
SMAD6	1
GRB7	1
IGSF21	1
FUK	1
OXGR1	1
RAB40AL	1
P2RX2	1
ZNF34	1
OSR1	1
PSD	1
ATG9B	1
CRP	1
INSM2	1
GPX7	1
COL2A1	1
GINM1	1
DSC3	1
WDR6	1
PISD	1
RNASEL	1
CLRN3	1
SDPR	1
PSG8	1
WNT16	1
ARHGAP30	1
DNLZ	1
GRK7	1
PLAC1	1
TRAK2	1
B4GALT4	1
MAL	1
SH3PXD2B	1
GLI1	1
NKX2-8	1
ATP13A5	1
DDX59	1
KLK5	1
TAC4	1
MICALL1	1
RBM5	1
LAPTM4B	1
TBRG4	1
ST6GALNAC1	1
LCN2	1
SLC12A9	1
MGAT3	1
ZCCHC6	1
GLRA2	1
BRPF1	1
FBXO28	1
TCN1	1
GARNL3	1
CHPF2	1
RNF11	1
PRSS37	1
STRAP	1
IL11RA	1
NNT	1
TOX4	1
WDSUB1	1
STKLD1	1
MRPS22	1
TARBP1	1
RPL10A	1
GRINA	1
IQSEC2	1
NOL8	1
TRPV3	1
RHOBTB3	1
LIAS	1
SLC22A6	1
IGF2BP3	1
P2RY4	1
RAB4B	1
ATP1B1	1
DDX23	1
TMEM87A	1
TMEM184C	1
UACA	1
UPF2	1
PLTP	1
TPM4	1
C3orf33	1
EID3	1
PAX6	1
TPD52	1
PHYH	1
SERPINA6	1
APBB2	1
TBC1D2B	1
TMEM170B	1
ZNF71	1
QRSL1	1
PHKG2	1
USP2	1
AEBP2	1
CCDC149	1
SCLT1	1
FAM218A	1
LRRC28	1
ADCY4	1
MBNL1	1
DMTN	1
RASSF4	1
ADAMTSL5	1
UBIAD1	1
IDH1	1
HMGB3	1
BMPR1A	1
ZMAT4	1
ACSL4	1
FAM78B	1
URI1	1
CXADR	1
BRIX1	1
GOLGA8A	1
DFNA5	1
CDC27	1
DIAPH1	1
C1QL4	1
SMN2	1
OTP	1
EIF1AY	1
FAM120A	1
DUSP9	1
HERC6	1
USP6	1
TSG101	1
RSRC1	1
ZIC2	1
ZNF169	1
SLC7A9	1
ATAT1	1
FSIP1	1
NEDD4	1
MIER1	1
EMP1	1
NFKB2	1
ZNF491	1
ALDH3B1	1
ATP6V1C2	1
PEPD	1
DCAF8L2	1
TFAP2D	1
PLD4	1
PCDH7	1
GXYLT1	1
TRAV17	1
PRC1	1
VPS51	1
IL23R	1
DPH1	1
TEX19	1
DISP2	1
GAB3	1
DARS2	1
GTF2H3	1
ABRA	1
IFNA10	1
HIST2H2AC	1
FGB	1
ANKRD53	1
CXXC1	1
SLC25A38	1
NOMO1	1
RARS2	1
ROBO4	1
PSORS1C1	1
NAP1L6	1
OTX1	1
SMCO4	1
UNKL	1
DVL2	1
BDNF	1
CCL20	1
KBTBD6	1
NIPA2	1
TCTEX1D4	1
LCN6	1
CRISP3	1
NACA	1
HSD17B11	1
TFAP4	1
RGMA	1
APEX1	1
RPL34	1
LCE5A	1
ASIC3	1
CTSO	1
MUT	1
AK3	1
CEACAM18	1
CCR3	1
CTSK	1
TTC1	1
MRPL40	1
ZDHHC14	1
HGS	1
SQRDL	1
MBOAT7	1
RSBN1	1
F13A1	1
BBS2	1
TTC5	1
RPS19	1
SLC6A9	1
HOXD12	1
FBXO31	1
POLH	1
C22orf31	1
DDRGK1	1
SLC4A3	1
FSCN2	1
SIRT3	1
TMEM53	1
GGA2	1
ART1	1
KRTAP11-1	1
SMC1B	1
TMEM86B	1
OSBPL2	1
INPP5B	1
PABPC1	1
CTRC	1
CLIP1	1
TMED10	1
PARL	1
OR51B2	1
CRTC1	1
FAM126B	1
NCBP1	1
ZFAND5	1
UBE2E1	1
FERMT2	1
KRT19	1
PLRG1	1
DPH5	1
IGHV7-81	1
CCL8	1
SH3BP5L	1
CCDC96	1
SDHA	1
ISLR	1
CHID1	1
MFSD3	1
STAT3	1
GPBP1	1
ARHGAP17	1
TRIM13	1
RFPL4A	1
EGLN2	1
SLC4A11	1
EXT2	1
CAST	1
EMC2	1
NRG2	1
TMEM173	1
MIS18BP1	1
NAA16	1
UBAP1	1
TMEM55B	1
POP1	1
EHBP1L1	1
LRRC31	1
NAGLU	1
ATXN2L	1
SYNDIG1L	1
RGPD8	1
WDR11	1
HTR1E	1
DLEU7	1
MCM4	1
HEATR6	1
CEP83	1
USP43	1
ITPRIP	1
GPR45	1
COX20	1
SAXO1	1
RAPH1	1
SHMT2	1
ADTRP	1
CBLN4	1
MORN1	1
SLC25A45	1
INTS3	1
WAC	1
KLHDC7A	1
CASP7	1
HSPB11	1
ZGLP1	1
PWWP2B	1
LCAT	1
SFTPA2	1
SYP	1
NEUROG2	1
ST6GALNAC5	1
TF	1
CECR1	1
PIDD1	1
PTPN3	1
TSPAN1	1
MCFD2	1
CCNY	1
FAM160B2	1
KCTD13	1
CRACR2A	1
TNFAIP8L2	1
KLHL26	1
KLHL34	1
RNPS1	1
BOP1	1
PTP4A3	1
TCF7	1
NMT2	1
RCCD1	1
ADGRF1	1
RGL4	1
NPTX2	1
RIPK2	1
ECT2L	1
ALOX5AP	1
WRNIP1	1
CCDC183	1
HIF3A	1
IGKV1-6	1
RNASE4	1
TMEM199	1
SEMA4A	1
NGF	1
EMILIN3	1
TIFAB	1
CCDC77	1
HMGCS2	1
OCIAD2	1
OR9G1	1
TGM1	1
GPR12	1
PAX7	1
NXPE4	1
ASPHD2	1
CERS4	1
ZNF773	1
INSC	1
FAHD2A	1
NUP62	1
SYTL1	1
TNFRSF12A	1
SLC2A9	1
TSPAN31	1
CLCNKA	1
C1orf27	1
CRELD2	1
DMWD	1
OR6C70	1
ZC3H12A	1
IL17F	1
GK5	1
JMJD6	1
PAPD4	1
CCSAP	1
ASTL	1
TIGD4	1
RFWD3	1
USP11	1
ZNF530	1
SLC22A13	1
SLC39A3	1
SLC36A2	1
KCP	1
SUMF2	1
ARF1	1
TMED9	1
NOL7	1
PPRC1	1
ZSCAN9	1
METTL9	1
RTF1	1
SMARCA5	1
GALNT2	1
ZNF211	1
OTUD6A	1
TCHP	1
CD226	1
SIRPA	1
RPTN	1
ZNF276	1
HS1BP3	1
SV2C	1
WNK1	1
TCERG1	1
PIGG	1
IGLV1-50	1
LRRTM2	1
TMEM206	1
FHL5	1
ZNF697	1
TECTB	1
CRYAB	1
PTF1A	1
GSN	1
MAF1	1
DEGS2	1
REL	1
RCC2	1
GPR132	1
FOLR2	1
FAM20A	1
KLC1	1
SEPT14	1
VAPA	1
RUFY4	1
C16orf93	1
PHGDH	1
PTPN22	1
KBTBD3	1
TRAM1	1
PDE6A	1
MLX	1
ST6GALNAC6	1
FAM131C	1
ACP2	1
KRTAP19-5	1
FOXD4L4	1
ZNF365	1
NPIPB9	1
SUMO1	1
GRK6	1
RASSF7	1
ZBTB18	1
MX2	1
HRH2	1
SLC35A5	1
CTDSPL2	1
ECI1	1
ZNF852	1
LRRC3	1
MTMR12	1
OIT3	1
PHYHIP	1
OR2T12	1
RIBC2	1
ZNF625	1
RPS14	1
HOMER1	1
ZNF225	1
CD177	1
NSUN5	1
MARC2	1
GUCA1B	1
CATIP	1
DDHD2	1
BTBD11	1
RND2	1
MTRF1L	1
IGHV3-64	1
HSD17B1	1
SCGB3A2	1
PHYHD1	1
CENPJ	1
GNAI3	1
GALNTL5	1
CNTROB	1
COPG1	1
GUCD1	1
GJB4	1
HLA-A	1
ANO3	1
HCFC1	1
CROT	1
TBC1D9B	1
BRDT	1
LDLR	1
TMEM91	1
FABP4	1
CASP16	1
ALDH18A1	1
CT55	1
SERPINH1	1
NCKAP1	1
RNF6	1
INHBB	1
PCCA	1
HAUS7	1
HTR3C	1
GTF2F1	1
SLC25A39	1
CEP63	1
CIAO1	1
MAN1C1	1
GRHL1	1
SHC4	1
PCDHGA12	1
C3orf20	1
PTCD1	1
CHD1L	1
TOMM40	1
ATP5B	1
RGL3	1
UBQLN1	1
CFAP52	1
KCNK1	1
FAM101B	1
NFRKB	1
GAPVD1	1
SERPINB10	1
SECISBP2	1
PRKAB1	1
ZNF611	1
CPOX	1
CPA5	1
ZNF101	1
PROKR2	1
LITAF	1
AKT2	1
SCNN1D	1
KIF9	1
PTK2	1
KRT3	1
PELO	1
FEZF2	1
WHAMM	1
CLVS1	1
BIN1	1
UGT1A5	1
MMP20	1
TMEM194B	1
NUPR1	1
UGT1A7	1
MEPE	1
ZNF845	1
TRPM5	1
BASP1	1
LIM2	1
ARHGEF5	1
BRD2	1
PCBP3	1
FMR1	1
ELOVL6	1
MAPKAPK5	1
UBAP2L	1
NSMCE1	1
CPN1	1
GLB1L	1
C16orf70	1
DCTD	1
BNIP3L	1
IGLV3-21	1
NPC1	1
ZNF439	1
MPP6	1
TFPT	1
JAK2	1
AGXT2	1
GOLGA2	1
CERS2	1
NXPE2	1
NAALAD2	1
PHKB	1
DEFB124	1
SNAPIN	1
FRG2C	1
FBXO42	1
KRT35	1
COPS7B	1
ELP2	1
CD48	1
NAMPT	1
FER	1
ARHGAP24	1
TRAF6	1
ADORA2B	1
ICK	1
FUS	1
POLA2	1
CAND1	1
LACC1	1
ZW10	1
OR12D3	1
FAM118B	1
REG3A	1
UHRF1BP1	1
SNX6	1
PCDHGA7	1
FAM227B	1
