id	filename	md5	size	state
dbccb9db-f426-41cd-a6e1-0a39c76b3c2a	8e1a0d1f-d8d3-45d2-a9b4-d7aa79fd23cc.FPKM.txt.gz	bab888f9b0a22b004c7f978e48685d91	578201	validated
dec1773b-586a-48ca-9505-19cc2c40935d	e061b904-40c6-4fc5-846d-2d6ecc07ae71.FPKM.txt.gz	d9ea6c41a2980a1ab894069266138f63	564153	validated
e0ed1b91-be78-4e80-9a2a-8faf99ffd78c	43f1cfcf-5c61-4dcf-9168-9cce41f8673c.FPKM.txt.gz	7965cd47dee1f735fc636f3027d3fd9b	561797	validated
e23d2fd0-4874-4ecf-be6c-2f66642aa7b3	02257ac6-53e9-47b0-886d-062aed659c86.FPKM.txt.gz	ea62e3a62f99781458162f89a6b3d534	542404	validated
e358a4c5-7653-4391-8d9e-542e539a7973	334bd018-03e2-45d2-aafb-2925d15e22c7.FPKM.txt.gz	bf5535187c6e97628ffe37dd81719548	567899	validated
e4857646-3bed-4447-8de8-c7601f98bcbd	9b18c043-e09c-4a5a-acab-f3661ae947c4.FPKM.txt.gz	ad6a8fc46252241dfdf40b7c830306f2	554788	validated
e4a386ee-3f6c-432b-957b-885ad5238cec	36d51af5-ac20-4505-a9b4-d3334a0bcca6.FPKM.txt.gz	507684478d91ad63b7d5824778b4fc01	563318	validated
e5d648b8-fe54-4560-ae8a-728e9df4eb29	b302a5ca-cb3c-4f56-8d0d-dcaa6b779318.FPKM.txt.gz	83ac37e5012f48b43532b86d744fd81f	573618	validated
ea71c832-451b-4ce2-8d37-c7a99919a2d6	5caebbab-6edb-473a-bb4e-2adc62afad46.FPKM.txt.gz	0a78faeb6b704c5985157265424fff34	579293	validated
eaa76fd6-7ce8-4137-af9b-6dd80be1160d	1459dda1-466a-41f7-a4d8-f9ec5fb4c2fc.FPKM.txt.gz	ab3a4e3931a8ccdd27c887e72821a284	555024	validated
eaed8b4b-7c9a-4464-8d5f-577ecf27f5cb	c798d13f-4211-44e9-93e2-23dfcfb9d274.FPKM.txt.gz	fc30236d3187e75346d03007e30f9482	542307	validated
eb43995b-a899-41b9-9176-58436d26bde8	55d3a539-99e2-4643-9ce4-96c01cfc6781.FPKM.txt.gz	a0d3e7ad012a87082191146f4fafcf64	555922	validated
ec7ff82c-3ea6-4b95-ab5a-314f191fb9bb	fbd32fa7-a9c7-4148-a3d4-69179c833f97.FPKM.txt.gz	82b8701a393a52f3ef4c71c40e448739	580551	validated
edcf404c-7efc-4be1-93da-48b322cdf83d	833c4122-521a-44f2-a87e-9f115e3b4ee5.FPKM.txt.gz	9c425775085595da519938ebca895ac8	574458	validated
ee74b056-8c1f-42b2-ba16-3f8f6997d76f	40042070-d670-4711-9a07-57c609c4dce2.FPKM.txt.gz	5ea51c541dd5964e1a305f590e45af15	578737	validated
ef7a3708-77d9-4ad7-a5b3-917bda3990e3	47c3ea44-2768-49c3-ae7c-b4f2acfe4a72.FPKM.txt.gz	5bc9ca1b27bf6482703af90098404ba0	587237	validated
f0d821c7-5413-4a65-b8fd-0433a04a0448	a647826e-5ac7-4cc7-a395-ae5dc3f5ada4.FPKM.txt.gz	89883d4710d9c86f5243af951b9c585b	550027	validated
f27f820b-fb14-4fa8-8f09-5c71197f1111	97d0fb11-7826-46c6-95bc-5ad8fa082490.FPKM.txt.gz	daddd267ac32697970ea0dc08f50dd0a	549006	validated
f46ac182-3553-484b-a790-b149b1f0fb3d	fcce1bdf-84ec-4679-b2a1-6b716aac4222.FPKM.txt.gz	5de5614cd0d2b91c4068bf1ba37cb6fd	558832	validated
f637dc3e-e6eb-4186-af95-244e7223b755	d93867bd-10a4-4508-93aa-54cde95fd008.FPKM.txt.gz	feab9484d63295782b5ae75b166a9774	567482	validated
f78b100f-bb7d-4465-9f18-f06440f027ab	9150c3aa-680d-4a69-a5bb-19678b1527d6.FPKM.txt.gz	986bdb4cf4cd8901a3b9a1470cc690da	572186	validated
f91aa6d1-20f5-46f2-8d08-68bccda3688c	3d6ca45c-4d63-4ad8-83c9-017f65504baa.FPKM.txt.gz	d5232627fc4a1aed45e49deefa8d7c29	588001	validated
fb5de272-b9cc-4ab4-8bc5-2e774ee6c54f	0bd46112-1b21-4d87-97b4-6967213036f3.FPKM.txt.gz	5aee33c95b2e795c8b6617e884cea19d	549469	validated
fceae757-ffdc-4470-8adb-b721c24e45ec	c24d968a-d237-415a-9bb9-701aec282f8c.FPKM.txt.gz	ea90fa78068e70a238368bc857f4b735	582890	validated
